Day of Start Time,Location Name,Shift Name,Calculated OEE,Avg. Availability,Avg. Performance,Avg. Quality,Down Seconds,Out Count,Target,Theoretical Quantity
28-Mar-20,Packing Line 09,3rd,59.40%,0.99704567,0.595369415,1,64,13929.99609,0.600000038,23466.561
29-Mar-20,Packing Line 09,3rd,71.80%,0.999572449,0.718181381,0.999700165,11,20001,0.600000038,27869.781
30-Mar-20,Packing Line 09,3rd,57.20%,0.425815506,0.342502899,1,7124,24179,1.200000114,42258.23
1-Apr-20,Packing Line 09,3rd,58.80%,0.994926147,0.591047096,1,111,13929,0.599999962,23686.834
2-Apr-20,Packing Line 09,3rd,57.50%,0.983476334,0.585109291,1,339,12778.99805,0.599999962,22207.307
3-Apr-20,Packing Line 09,3rd,69.20%,0.991316681,0.698446045,1,312,26913,0.600000038,38870.207
6-Apr-20,Packing Line 09,3rd,37.60%,0.802752666,0.482235775,1,4801,9037.999512,1.200000076,24008.5
7-Apr-20,Packing Line 09,3rd,65.50%,0.939474564,0.69679451,1,1615,18916,0.599999962,28896.121
8-Apr-20,Packing Line 09,3rd,68.10%,0.940655899,0.723861542,1,1549,19243.00195,0.600000038,28260.936
9-Apr-20,Packing Line 09,3rd,53.00%,0.889085159,0.595982628,1,2700,13967,0.600000038,26358.834
2-Jan-20,Packing Line 09,2nd,77.70%,0.885501175,0.878347092,0.999114838,2118,10158,0.600000038,13071.864
3-Jan-20,Packing Line 09,2nd,81.00%,0.801389694,1.011886978,0.999428329,2401,6993,0.600000038,8628.5166
4-Jan-20,Packing Line 09,2nd,67.50%,0.874959488,0.77367775,0.997599182,2701,10388,0.600000076,15382.532
6-Jan-20,Packing Line 09,2nd,74.40%,0.838357773,0.887105026,0.999865265,2252,7423,0.600000038,9982.3672
7-Jan-20,Packing Line 09,2nd,52.40%,0.933451691,0.562025528,0.99870163,1500,8461,0.599999962,16148.718
8-Jan-20,Packing Line 09,2nd,80.50%,0.958960419,0.839399643,0.999508286,1028,14229,0.600000038,17685.547
9-Jan-20,Packing Line 09,2nd,79.60%,0.96494812,0.826509094,0.998463516,926,14946,0.600000038,18769.002
10-Jan-20,Packing Line 09,2nd,96.10%,0.994220581,0.900865669,0.999425659,75,12282,1.2,12776.961
11-Jan-20,Packing Line 09,2nd,78.70%,0.884801483,0.892645569,0.996672058,2762,13477,0.599999962,17120.484
13-Jan-20,Packing Line 09,2nd,90.10%,0.96056839,0.938023758,0.999656982,899,14572,0.600000038,16178.045
14-Jan-20,Packing Line 09,2nd,75.30%,0.95432869,0.789187317,0.99923027,900,10385,0.600000038,13799.483
15-Jan-20,Packing Line 09,2nd,81.10%,0.931268082,0.871900482,0.999157028,1542,13038,0.600000038,16070.729
16-Jan-20,Packing Line 09,2nd,87.30%,1,0.87469162,0.998374176,0,15966,0.600000038,18283.016
17-Jan-20,Packing Line 09,2nd,79.60%,0.955901108,0.832606583,0.999549103,1038,13300,0.600000038,16718.4
18-Jan-20,Packing Line 09,2nd,87.10%,0.983119049,0.887552414,0.997918015,432,15817,0.600000038,18164.736
20-Jan-20,Packing Line 09,2nd,82.50%,0.982105637,0.844685898,0.994785156,292,9538,0.599999962,11557.784
21-Jan-20,Packing Line 09,2nd,77.60%,1,0.765994244,0.999271317,0,8683,1.200000076,11195.123
22-Jan-20,Packing Line 09,2nd,76.00%,0.924608917,0.823031464,0.999156265,1677,11842,0.600000038,15574.607
23-Jan-20,Packing Line 09,2nd,100.60%,0.96280838,1.045731277,0.999594421,900,17254,0.599999924,17143.756
24-Jan-20,Packing Line 09,2nd,81.20%,1,0.819589233,0.991042786,0,13609,0.600000038,16754.734
27-Jan-20,Packing Line 09,2nd,74.50%,0.933565598,0.840477066,0.999478378,1737,11318,1.2,15188.051
28-Jan-20,Packing Line 09,2nd,86.00%,0.909999809,0.965996017,0.999853783,2248,13687,1.200000076,15921.801
29-Jan-20,Packing Line 09,2nd,111.90%,1,1.11883316,1,0,9489,0.600000076,8481.1572
30-Jan-20,Packing Line 09,2nd,89.90%,0.998648186,0.942368126,1,28,11679,1.200000114,12990.051
31-Jan-20,Packing Line 09,2nd,115.20%,0.970934181,1.186251335,0.999949074,771,20434,1.200000153,17737.734
3-Feb-20,Packing Line 09,2nd,107.50%,0.998176346,1.077057114,1,26,10305,0.600000076,9585.2178
4-Feb-20,Packing Line 09,2nd,103.40%,1,1.033713684,0.999796066,0,9803,0.600000076,9485.2188
5-Feb-20,Packing Line 09,2nd,103.90%,0.997151031,1.042215729,0.999773178,36,8817,0.600000076,8485.957
6-Feb-20,Packing Line 09,2nd,83.50%,0.990750275,0.842981339,0.999317017,117,7316,0.600000038,8765.7334
7-Feb-20,Packing Line 09,2nd,118.90%,1,1.189517136,0.999858627,0,21220,0.600000076,17841.693
10-Feb-20,Packing Line 09,2nd,98.40%,0.956697006,1.008064575,0.999337807,900,15969,1.200000076,16233.166
11-Feb-20,Packing Line 09,2nd,56.80%,0.882559967,0.653617821,0.994354286,2926,9354,1.200000076,16475.229
12-Feb-20,Packing Line 09,2nd,125.30%,0.996154404,1.258036118,0.999822998,52,11296,0.600000038,9015.333
13-Feb-20,Packing Line 09,2nd,78.70%,0.867922859,0.890045013,0.999848709,3000,14187,1.200000076,18026.668
14-Feb-20,Packing Line 09,2nd,103.60%,0.981624107,1.054712105,0.999886513,408,16536,1.200000038,15960.906
17-Feb-20,Packing Line 09,2nd,99.10%,0.998189545,0.993451996,0.999826355,45,17274,0.599999962,17422.418
18-Feb-20,Packing Line 09,2nd,108.60%,1,1.087630386,0.998607254,0,20076,0.600000038,18484.221
19-Feb-20,Packing Line 09,2nd,101.70%,0.993518982,1.024579544,0.999540482,158,17400,0.600000038,17101.217
20-Feb-20,Packing Line 09,2nd,79.90%,1,0.799318695,0.999798737,0,14904,0.600000038,18649.633
21-Feb-20,Packing Line 09,2nd,114.60%,0.987700195,1.193583984,1,470,20225,1.200000076,17649.783
24-Feb-20,Packing Line 09,2nd,87.40%,0.962030563,0.910611877,0.997967148,834,13745.99512,0.599999962,15723.084
25-Feb-20,Packing Line 09,2nd,71.20%,1,0.713311691,0.997809906,0,12301,0.599999962,17282.768
26-Feb-20,Packing Line 09,2nd,86.30%,0.892189751,0.976398239,0.999931679,2700,13925.00098,1.200000076,16140.594
27-Feb-20,Packing Line 09,2nd,84.30%,0.986637497,0.85483078,0.999009552,299,13112,0.600000038,15561.862
28-Feb-20,Packing Line 09,2nd,65.10%,0.998438644,0.651964111,0.999459152,38,11088,0.599999962,17042.883
29-Feb-20,Packing Line 09,2nd,113.50%,1,1.136933823,0.998495789,0,18587,0.599999962,16372.985
2-Mar-20,Packing Line 09,2nd,71.90%,0.979776192,0.69235218,0.998354607,600,10942,1.2,15225.916
3-Mar-20,Packing Line 09,2nd,75.70%,0.993885193,0.762854614,0.998730392,82,7080,0.600000038,9349.9004
4-Mar-20,Packing Line 09,2nd,96.60%,0.987150269,0.979300232,0.999470367,248,13209.99902,0.600000076,13672.053
5-Mar-20,Packing Line 09,2nd,112.10%,1,1.124266968,0.997020187,0,18737,0.600000038,16715.781
6-Mar-20,Packing Line 09,2nd,101.90%,1,1.033838196,0.998867149,0,15786,1.200000076,15494.418
7-Mar-20,Packing Line 09,2nd,105.20%,0.656162669,0.714704742,0.665586395,390,17089,1.800000076,16242.769
8-Mar-20,Packing Line 09,2nd,68.80%,1,0.689416962,0.998590775,0,10629,0.600000038,15439.133
9-Mar-20,Packing Line 09,2nd,55.10%,1,0.550875168,0.999575729,0,9424,0.599999962,17114.584
10-Mar-20,Packing Line 09,2nd,94.40%,0.974673843,0.968860245,0.999268723,592,16398,0.600000038,17377.533
11-Mar-20,Packing Line 09,2nd,37.20%,0.843262329,0.441060677,0.998957901,3736,9585.996094,0.599999962,25800.553
12-Mar-20,Packing Line 09,2nd,55.50%,0.977421188,0.568454285,0.998134003,463,12303,0.600000038,22184.258
13-Mar-20,Packing Line 09,2nd,47.60%,0.823514786,0.578036232,0.999113007,4251,12391,0.600000038,26053.453
14-Mar-20,Packing Line 09,2nd,70.30%,0.991308365,0.709962006,0.998847351,210,17332,0.599999962,24655.035
15-Mar-20,Packing Line 09,2nd,59.50%,0.992775269,0.599144859,0.99963829,155,13816,0.600000038,23235.75
16-Mar-20,Packing Line 09,2nd,50.90%,1,0.510116463,0.997329025,0,11202,0.600000038,22018.502
17-Mar-20,Packing Line 09,2nd,71.80%,1,0.814062958,0.998954468,0,13615,1.200000076,18958.168
18-Mar-20,Packing Line 09,2nd,62.10%,1,0.622943153,0.997207489,0,13570.00195,0.600000076,21844.693
19-Mar-20,Packing Line 09,2nd,69.20%,0.971418076,0.71437706,0.997058182,544,14235,0.600000153,20573.268
20-Mar-20,Packing Line 09,2nd,65.90%,1,0.659206543,0.999287872,0,16840,0.600000038,25564.068
21-Mar-20,Packing Line 09,2nd,67.50%,0.983291931,0.688155899,0.997895508,417,17544,0.600000038,25982.102
22-Mar-20,Packing Line 09,2nd,61.30%,1,0.576638794,0.99943325,0,10490,1.200000076,17123.23
23-Mar-20,Packing Line 09,2nd,69.60%,1,0.697630692,0.99703392,0,16807,0.600000076,24163.215
24-Mar-20,Packing Line 09,2nd,80.60%,1,0.80771431,0.998070145,0,15515,0.600000038,19245.666
25-Mar-20,Packing Line 09,2nd,80.40%,0.991860657,0.816537704,0.992902908,215,20286,0.600000076,25226.832
26-Mar-20,Packing Line 09,2nd,72.10%,0.991675262,0.728630524,0.998218613,202,17371,0.600000038,24083.65
27-Mar-20,Packing Line 09,2nd,83.00%,1,0.830400696,0.999703369,0,20224,0.600000038,24361.732
28-Mar-20,Packing Line 09,2nd,58.70%,1,0.588588104,0.997427673,0,12407.99707,0.600000038,21135.316
29-Mar-20,Packing Line 09,2nd,85.80%,0.963609161,0.89162262,0.99861351,997,17286,0.600000038,20147.217
30-Mar-20,Packing Line 09,2nd,64.90%,1,0.649069443,1,0,12675.00391,0.600000038,19527.963
31-Mar-20,Packing Line 09,2nd,88.10%,1,0.881446228,1,0,19473,0.599999962,22092.102
1-Apr-20,Packing Line 09,2nd,85.60%,1,0.85583252,1,0,11041,0.600000038,12900.889
2-Apr-20,Packing Line 09,2nd,63.10%,1,0.630675392,1,0,13733,0.599999962,21775.068
3-Apr-20,Packing Line 09,2nd,62.50%,0.997470627,0.626300583,1,60,16041,0.600000038,25677.25
6-Apr-20,Packing Line 09,2nd,73.20%,0.995978622,0.735302887,1,103,20306,0.599999962,27727.332
7-Apr-20,Packing Line 09,2nd,71.50%,1,0.71485321,1,0,20587,0.599999962,28798.918
8-Apr-20,Packing Line 09,2nd,66.10%,0.998946228,0.661559143,1,26,17653,0.600000076,26712.082
9-Apr-20,Packing Line 09,2nd,55.90%,1,0.558921165,1,0,12057,0.600000038,21571.916
10-Apr-20,Packing Line 09,2nd,71.80%,0.99645504,0.685291748,1,136,25264,1.2,35168.77
2-Jan-20,Packing Line 09,1st,106.30%,0.97991951,1.086047058,0.998944244,429,16085,0.600000038,15130.065
3-Jan-20,Packing Line 09,1st,89.70%,0.985327148,0.912537842,0.997798538,300,13144,0.600000076,14650.532
4-Jan-20,Packing Line 09,1st,88.10%,0.997974243,0.886103363,0.996092377,36,11216,0.600000076,12733.116
6-Jan-20,Packing Line 09,1st,108.20%,0.996280289,1.085741425,0.999830627,85,17709,0.600000038,16374.184
7-Jan-20,Packing Line 09,1st,94.50%,0.986535645,0.958273773,0.999658737,300,14644,0.600000038,15495.5
8-Jan-20,Packing Line 09,1st,93.50%,0.916862411,1.025026703,0.994934158,1628,12766,0.600000038,13652.783
9-Jan-20,Packing Line 09,1st,111.40%,1,1.204294167,0.999512329,0,21017,1.200000114,18874.432
10-Jan-20,Packing Line 09,1st,119.80%,0.98349472,1.222705841,0.996453857,426,21918,0.600000038,18291.516
11-Jan-20,Packing Line 09,1st,96.40%,0.995855484,0.968673859,0.998980408,89,14697,0.600000038,15250.982
13-Jan-20,Packing Line 09,1st,103.20%,0.987314987,1.046334534,0.998793106,300,17379,0.600000038,16843.135
14-Jan-20,Packing Line 09,1st,99.00%,0.990868301,0.999587936,0.9997892,183,14226,0.600000038,14366.051
15-Jan-20,Packing Line 09,1st,99.10%,0.989008942,1.002891159,0.999067154,237,14993,0.600000038,15130.031
16-Jan-20,Packing Line 09,1st,79.60%,1,0.796841583,0.998405609,0,10645.75,0.600000038,13381.267
17-Jan-20,Packing Line 09,1st,111.10%,1,1.112378616,0.999191132,0,18530,0.600000038,16671.482
18-Jan-20,Packing Line 09,1st,88.60%,0.993039856,0.892094345,0.999931335,160,14563,0.600000038,16440.053
21-Jan-20,Packing Line 09,1st,85.90%,0.983832245,0.87391655,0.999200821,330,12503,0.600000038,14553.6
22-Jan-20,Packing Line 09,1st,71.80%,0.982399139,0.734184341,0.99561676,390,11357,0.600000038,15815.333
23-Jan-20,Packing Line 09,1st,101.00%,0.975521393,1.0361689,0.999545441,446,13194,0.600000038,13058.899
24-Jan-20,Packing Line 09,1st,106.20%,0.995244064,1.067890854,0.999295273,98,15599,0.600000038,14687.45
27-Jan-20,Packing Line 09,1st,87.40%,0.964094849,0.906748657,0.999666519,692,11991,0.600000038,13721.246
28-Jan-20,Packing Line 09,1st,99.60%,0.989194565,1.00663147,0.999930573,229,14401,0.600000076,14463.405
29-Jan-20,Packing Line 09,1st,102.10%,1,1.012202225,0.999939156,0,24977.00195,1.200000076,24453.072
30-Jan-20,Packing Line 09,1st,108.00%,1,1.010085106,0.999932137,0,15085,1.2,13972.667
31-Jan-20,Packing Line 09,1st,114.40%,0.987671585,1.158150558,0.999894485,300,18952,0.600000038,16570.029
2-Feb-20,Packing Line 09,1st,0.00%,0.333333333,0,0,1063,0,1.200000076,758.00397
3-Feb-20,Packing Line 09,1st,107.40%,0.982394333,1.093231049,0.999939957,390,16653,0.600000038,15506.748
4-Feb-20,Packing Line 09,1st,124.40%,0.998540726,1.245636673,0.999954071,38,21757,0.600000038,17492.9
5-Feb-20,Packing Line 09,1st,120.80%,0.999529037,1.210630569,0.99837471,12,20885,0.600000076,17287.566
6-Feb-20,Packing Line 09,1st,108.50%,0.997260742,1.08845047,0.999941025,61,16944,0.600000038,15610.766
7-Feb-20,Packing Line 09,1st,110.10%,0.999861603,1.102138062,0.999123535,3,17099,0.600000038,15530.149
10-Feb-20,Packing Line 09,1st,114.50%,0.992159576,1.154777679,0.999560242,180,18184,0.599999962,15878.174
11-Feb-20,Packing Line 09,1st,122.50%,0.999054184,1.226648331,0.999741135,22,19309,0.600000038,15760.25
12-Feb-20,Packing Line 09,1st,131.30%,1,1.313659515,0.99974411,0,19537,0.599999962,14876
13-Feb-20,Packing Line 09,1st,107.70%,1,1.077738037,0.999711151,0,20766,0.600000076,19273.699
14-Feb-20,Packing Line 09,1st,100.90%,0.99733223,1.012341461,0.999664917,44,11932,0.600000038,11822.026
17-Feb-20,Packing Line 09,1st,117.80%,0.98783371,1.192354584,0.999898148,283,19633,0.600000038,16670.232
18-Feb-20,Packing Line 09,1st,103.30%,0.995942612,1.037663193,0.999938049,91,16140,0.600000076,15618.514
19-Feb-20,Packing Line 09,1st,119.40%,1,1.195664368,0.998647003,0,18452,0.600000038,15453.333
20-Feb-20,Packing Line 09,1st,104.40%,0.987556305,1.057535629,0.999709473,232,13765,0.600000038,13183.949
21-Feb-20,Packing Line 09,1st,118.60%,0.999208984,1.188924408,0.998422852,19,18992,0.600000038,16012
22-Feb-20,Packing Line 09,1st,114.50%,1,1.145164871,1,0,3861,0.600000038,3371.5669
24-Feb-20,Packing Line 09,1st,88.70%,1,0.887518311,0.999178162,0,14590,0.600000076,16452.617
25-Feb-20,Packing Line 09,1st,89.30%,0.975692139,0.916120682,0.998659821,554,14158,0.600000076,15860.571
26-Feb-20,Packing Line 09,1st,109.80%,0.982928314,1.117332001,0.999519958,288,12493,0.599999962,11380.758
27-Feb-20,Packing Line 09,1st,99.10%,0.986741867,1.004733124,0.999713135,275,13938,0.600000038,14062.769
28-Feb-20,Packing Line 09,1st,101.40%,1,1.014560318,0.999737396,0,19036,0.600000038,18767.734
29-Feb-20,Packing Line 09,1st,125.20%,0.984477921,1.27230278,0.999648895,370,19927,0.600000076,15914.683
2-Mar-20,Packing Line 09,1st,99.90%,0.999341812,1.001853714,0.997866669,13,13565.00195,0.600000038,13577.787
3-Mar-20,Packing Line 09,1st,101.30%,1,1.015264969,0.997829742,0,18391,0.600000038,18153.881
4-Mar-20,Packing Line 09,1st,107.40%,1,1.07526825,0.999176483,0,20627,0.600000076,19198.93
5-Mar-20,Packing Line 09,1st,120.40%,1,1.20696167,0.997798233,0,21753,0.600000038,18062.711
6-Mar-20,Packing Line 09,1st,109.80%,0.990421219,1.108874435,0.999574966,181,14111,0.600000076,12854.053
7-Mar-20,Packing Line 09,1st,93.90%,0.986781158,0.953468246,0.997962799,308,15676,0.600000076,16695.283
8-Mar-20,Packing Line 09,1st,100.40%,0.997566605,1.007499313,0.998621979,51,14493,0.599999962,14440.11
9-Mar-20,Packing Line 09,1st,98.90%,1,1.0310746,0.999489288,0,13798,1.200000114,13948.584
10-Mar-20,Packing Line 09,1st,118.00%,0.9926931,1.190097656,0.99911026,195,21334,0.600000038,18074.291
11-Mar-20,Packing Line 09,1st,62.90%,0.989248581,0.636721687,0.998407211,277,17551,0.599999962,27908.668
12-Mar-20,Packing Line 09,1st,82.70%,1,0.828068314,0.999123917,0,25090,0.599999962,30326
13-Mar-20,Packing Line 09,1st,70.60%,0.981128769,0.720234985,0.998960495,427,17298,0.599999962,24504.584
14-Mar-20,Packing Line 09,1st,68.30%,0.955262222,0.715274582,0.998999176,1027,16969,0.600000038,24859.689
15-Mar-20,Packing Line 09,1st,58.60%,0.987122116,0.594484406,0.998563232,282,13900.00098,0.600000038,23720.723
16-Mar-20,Packing Line 09,1st,58.50%,0.952311249,0.618283787,0.994570351,1229,16170,1.200000076,27638.182
17-Mar-20,Packing Line 09,1st,50.10%,0.732838917,0.588598423,0.996676292,3098,9075,1.200000076,18122.316
18-Mar-20,Packing Line 09,1st,70.80%,0.999596748,0.712002411,0.997444649,9,18665,1.200000114,26365.332
19-Mar-20,Packing Line 09,1st,55.10%,0.997476578,0.556693516,0.998952751,35,10224,1.200000076,18540.25
20-Mar-20,Packing Line 09,1st,64.80%,0.972764359,0.665384884,0.999154549,401,10295.00098,1.200000076,15878.078
21-Mar-20,Packing Line 09,1st,59.80%,0.8738834,0.713314972,0.997014465,3615,15040.00098,1.200000114,25136.367
22-Mar-20,Packing Line 09,1st,48.30%,0.69989563,0.615160446,0.999728851,6900,12183,1.200000076,25232.5
23-Mar-20,Packing Line 09,1st,63.10%,0.947607384,0.670484028,0.998149033,1200,15060,1.200000076,23851.332
24-Mar-20,Packing Line 09,1st,78.20%,0.98944767,0.80956562,0.997279892,222,15449.00342,1.2,19744.988
25-Mar-20,Packing Line 09,1st,83.90%,1,0.852707443,0.998437538,0,20809,1.200000076,24796.283
26-Mar-20,Packing Line 09,1st,77.90%,0.992054214,0.789546204,0.99638485,204,21811,1.200000114,27983.918
27-Mar-20,Packing Line 09,1st,67.30%,0.956720963,0.727303937,0.999100011,872,10110,1.800000153,15029.616
28-Mar-20,Packing Line 09,1st,61.70%,0.988760681,0.624982376,0.998198776,112,6650,0.599999962,10780.668
29-Mar-20,Packing Line 09,1st,72.70%,0.95460228,0.759015541,0.999451447,909,12501,1.2,17203.117
30-Mar-20,Packing Line 09,1st,60.10%,0.991687164,0.608074875,1,135,13233.00049,1.200000114,22007.703
31-Mar-20,Packing Line 09,1st,74.90%,0.94787323,0.840345078,1,1500,25788,1.2,34420.016
1-Apr-20,Packing Line 09,1st,75.60%,0.981819344,0.762124519,1,281,12786,1.200000114,16923.887
2-Apr-20,Packing Line 09,1st,58.80%,0.90820755,0.639162025,1,2327,16088.00098,1.200000076,27351.023
3-Apr-20,Packing Line 09,1st,70.90%,0.92270195,0.748191452,1,1554,17572,1.200000114,24788.082
6-Apr-20,Packing Line 09,1st,79.00%,0.991741333,0.796362915,1,153,15844,0.600000076,20061.131
7-Apr-20,Packing Line 09,1st,77.00%,0.995745087,0.772983856,1,89,17435,0.600000038,22651.834
8-Apr-20,Packing Line 09,1st,83.60%,0.988590622,0.845154495,1,235,18634,0.600000038,22302.5
9-Apr-20,Packing Line 09,1st,69.80%,0.990944824,0.704038773,1,161,13432,0.600000038,19252.834
10-Apr-20,Packing Line 09,1st,73.90%,1,0.73942215,1,0,17882,0.600000038,24183.75
2-Jan-20,Packing Line 10,3rd,39.80%,0.708886642,0.585375595,0.959351349,5700,4555.003418,0.600000038,11441.939
3-Jan-20,Packing Line 10,3rd,60.50%,0.965909042,0.635543594,0.986143417,900,9322.989258,0.600000076,15400.454
6-Jan-20,Packing Line 10,3rd,51.50%,0.773461685,0.689723663,0.965433578,6001,7960.005859,0.600000038,15455.285
7-Jan-20,Packing Line 10,3rd,46.20%,0.77754364,0.605990181,0.980019836,5700,6915.995117,0.599999962,14977.16
8-Jan-20,Packing Line 10,3rd,57.20%,0.644351018,0.530547549,0.99778244,3167,6103.994625,1.800000114,10665.644
10-Jan-20,Packing Line 10,3rd,68.70%,0.949181671,0.728877869,0.992850876,1301,10276.97754,0.600000038,14961.574
11-Jan-20,Packing Line 10,3rd,50.90%,0.849659119,0.601912918,0.994623718,2999,5920.002441,0.600000038,11638.169
13-Jan-20,Packing Line 10,3rd,33.80%,0.630597343,0.55683197,0.96312706,7804,6086,0.600000038,17995.838
15-Jan-20,Packing Line 10,3rd,47.00%,0.764247971,0.64568924,0.952909622,4997,7467.005371,0.600000038,15879.504
16-Jan-20,Packing Line 10,3rd,40.30%,0.695872574,0.624329453,0.927901306,7199,6229.006836,0.600000038,15451.602
17-Jan-20,Packing Line 10,3rd,46.30%,0.761746063,0.647747269,0.937689667,3002,3400.998535,0.600000038,7350.7476
18-Jan-20,Packing Line 10,3rd,44.80%,0.864731903,0.540957642,0.957645035,3300,6376.009277,0.600000038,14233.105
20-Jan-20,Packing Line 10,3rd,60.20%,0.90878624,0.6664748,0.985304413,1577,7043.01001,1.200000076,11708.947
21-Jan-20,Packing Line 10,3rd,39.40%,0.727509232,0.578712578,0.936628952,6600,8602,0.600000076,21813.756
22-Jan-20,Packing Line 10,3rd,45.50%,0.751961365,0.602852656,0.975448634,9310,18415.00098,1.800000114,40458.273
23-Jan-20,Packing Line 10,3rd,45.40%,0.76938179,0.599641876,0.983937454,5402,9065.988281,0.600000038,19971.645
24-Jan-20,Packing Line 10,3rd,54.70%,0.81309288,0.716135864,0.938608017,4965,8469.980469,0.600000038,15497.532
27-Jan-20,Packing Line 10,3rd,53.30%,0.842208176,0.651190948,0.972085571,3710,7313.001953,0.600000038,13717.135
28-Jan-20,Packing Line 10,3rd,64.20%,0.886462212,0.731869316,0.978449974,2400,8065.996582,1.200000076,12573.449
29-Jan-20,Packing Line 10,3rd,43.90%,0.858183517,0.532176228,0.952277908,3660,5136.999023,1.199999924,11711.678
30-Jan-20,Packing Line 10,3rd,43.40%,0.812481918,0.54810421,0.974458618,3900,5265.00293,0.600000038,12132.725
31-Jan-20,Packing Line 10,3rd,43.90%,0.777064667,0.593594322,0.951381531,4238,5440.003418,0.600000038,12396.456
3-Feb-20,Packing Line 10,3rd,52.70%,0.877243195,0.643250732,0.933357925,2100,7590.999512,0.599999962,14412.869
4-Feb-20,Packing Line 10,3rd,48.30%,0.745005188,0.671672134,0.965195923,4199,5074.999023,0.600000038,10507.608
6-Feb-20,Packing Line 10,3rd,41.40%,0.838216782,0.516188278,0.957636185,1800,2689.999512,0.600000038,6492.1299
